,airbnb_listing_id,suburb,ad_name,number_of_bedrooms,number_of_bathrooms,star_rating,is_superhost,number_of_reviews
3703,22170982,Jurerê,Apartamento em Jurerê a 50 m da praia,2.0,2.0,5.0,False,42.0
3704,41693286,Ingleses,Apart Wecker - Ingleses Norte Floripa,2.0,1.0,,False,1.0
3705,31193641,Lagoa da Conceição,Apto 3 Quartos - Centro da Lagoa da Conceição,3.0,2.0,4.5,False,3.0
3706,40706402,Ingleses,Apartamento nos Ingleses com vista para o mar,2.0,1.0,,False,1.0
3707,10032944,Ingleses,Cobertura na Praia dos Ingleses - Florianópolis,3.0,2.0,5.0,False,10.0
3708,31375718,Canasvieiras,Apartamento Canasvieiras próximo praia Jurerê. Excelente localização e acesso fácil para demais praias do norte da Ilha da Magia.,2.0,2.0,5.0,False,3.0
3709,16478826,Ingleses,Apartamento praia ingleses brisamar,2.0,2.0,5.0,False,10.0
3710,40983960,Ingleses,"Apartamento de 2 quartos, Praia dos Ingleses",2.0,2.0,,False,1.0
3711,42902743,Ingleses,Casa Praia dos Ingleses a 100m da praia/04(Kitnet),1.0,1.0,,True,1.0
3712,21523121,Ingleses,Aluguel de apartamento para temporada -Ingleses,2.0,2.0,5.0,False,9.0
3713,20901864,Canasvieiras,Villa do Mar 2 quartos a 150m del mar.,2.0,1.0,,True,0.0
3714,19217223,Canasvieiras,Temporada em Canasvieiras - Floripa,2.0,1.0,,False,2.0
3715,17224756,Ingleses,"Apto em ingleses, num prédio frente mar .",1.0,1.0,,False,0.0
3716,42048776,Ingleses,Piscina exclusiva na cobertura linda!,2.0,2.0,,True,0.0
3717,40860748,Ingleses,Apartamento 400m da Praia dos Ingleses,2.0,2.0,,False,1.0
3718,42059085,Canasvieiras,"Apto completo, com ar cond., quadras e piscina",2.0,1.0,,False,1.0
3719,40262912,Canasvieiras,Apartamento em Canasvieiras - 50m da praia,1.0,1.0,5.0,False,5.0
3720,31262820,Ingleses,Apartamento novo na praia.,2.0,2.0,5.0,False,7.0
3721,22527203,Canasvieiras,Apto de luxo frente ao mar de Canasvieiras.,3.0,2.0,,False,1.0
3722,37930560,Ingleses,Apto até 4 pessoas frente ao mar Condomínio Flat,1.0,1.0,5.0,True,9.0
3723,40531571,Ingleses,"Apto 2 dormitórios, Sacada com Churrasqueira",2.0,1.0,,False,0.0
3724,16555555,Ingleses,Excelente apartamento em Ingleses,3.0,2.0,5.0,False,16.0
3725,29539485,Canasvieiras,Beira - 14,2.0,1.0,,False,0.0
3726,30692718,Lagoa da Conceição,Flat das Palmeiras excellent location,1.0,1.0,4.5,False,14.0
3727,38296145,Canasvieiras,PENTHOUSE 1 QUADRA AREIA/VISTA MAR/ AR.WIFI.GARAGE,2.0,1.0,,False,1.0
3728,31873333,Ingleses,Belíssimo apartamento nas gaivotas,3.0,3.0,,False,2.0
3729,42252247,Ingleses,Excelente Apartamento!,3.0,2.0,,False,0.0
3730,36040472,Ingleses,"330metros do mar, ap 201, praia dos ingleses",2.0,1.0,5.0,False,23.0
3731,2772302,Ingleses,Apto 8 pessoas a 30 metros da praia,3.0,2.0,5.0,True,108.0
3732,16474581,Canasvieiras,Lindo apartamento em Canasvieiras!,1.0,1.0,5.0,False,12.0
3733,16567628,Ingleses,Apartamento novo em Ingleses a uma quadra do mar,2.0,2.0,5.0,False,3.0
3734,37799151,Jurerê,Mirante do Canto térreo,1.0,1.0,,True,0.0
3735,22475725,Ingleses,"Apartamento de frente para Piscina, vista p/ mar",2.0,2.0,5.0,True,6.0
3736,28340490,Canasvieiras,"Canasvieiras  Excelente  el mejor,aa. 2 mar apt102",1.0,1.0,,True,2.0
3737,45150538,Jurerê,Cobertura com jacuzzi Jurerê Internacional,2.0,2.0,,False,0.0
3738,40178520,Ingleses,"Apto 6 pessoas próx. a Praia - R$: 250,00",3.0,2.0,,False,1.0
3739,21930521,Ingleses,Apartamento-apto- ingleses-Florianópolis-temporada,2.0,2.0,4.0,False,10.0
3740,41797562,Jurerê,Charmoso apartamento no Jurerê Internacional.,2.0,2.0,,False,2.0
3741,39990839,Canasvieiras,Cobertura Canasvieras 300 m do mar,2.0,2.0,,False,0.0
3742,29513264,Lagoa da Conceição,Belíssimo Apartamento na Lagoa da Conceição,1.0,1.0,5.0,False,6.0
3743,37875931,Ingleses,"Apt com  vista para o mar, 60 metros da praia.",2.0,1.0,,False,0.0
3744,37913705,Canasvieiras,Canasvieiras florianopolis 250 mts de mar 4 pax,1.0,1.0,,False,0.0
3745,39685778,Canasvieiras,Apto Canasvieiras 1402,2.0,1.0,,False,0.0
3746,43195912,Jurerê,"Jurerê, 900 metros da praia/ churrasqueira",2.0,2.0,,False,1.0
3747,39484306,Ingleses,"Terra do sol , linda vista Mar,Ingleses Norte",2.0,2.0,,True,1.0
3748,10051814,Canasvieiras,Temporada em Canasvieiras,1.0,1.0,5.0,False,6.0
3749,32220633,Jurerê,Suíte luxo 5 pessoas- pé na areia em Jurerê intern,1.0,1.0,5.0,True,80.0
3750,30080648,Ingleses,Apart clean  1 suíte+1 dorm -  50m do mar Ingleses,2.0,2.0,,False,1.0
3751,31181921,Ingleses,Holiday Florianópolis - 171B,1.0,1.0,,False,0.0
3752,42396720,Ingleses,Cobertura de um dormitório.com vista para o mar,2.0,1.0,,False,0.0
3753,22592663,Ingleses,Lindo apartament4 a poucos passos da praia !,1.0,1.0,,False,1.0
3754,39220086,Canasvieiras,"Apto completo, iluminado e finamente mobiliado.",2.0,1.0,,False,1.0
3755,31120085,Lagoa da Conceição,Pousada Dunas da Joaquina  (Apt 02),1.0,1.0,,False,1.0
3756,42426928,Ingleses,Holiday - 1 dormitório com ar-condicionado,1.0,1.0,,False,0.0
3757,17872346,Canasvieiras,"Aconchegante, seguro e muito lindo, Pé na praia.",1.0,1.0,5.0,True,4.0
3758,16770203,Ingleses,Amplo apartamento com linda vista do mar,4.0,3.0,4.5,False,4.0
3759,28030832,Centro,"Apto super bem localizado, no centro de Floripa",1.0,1.0,5.0,False,6.0
3760,40158283,Canasvieiras,Tarot Residence ap 11,,1.0,5.0,True,3.0
3761,22367997,Canasvieiras,Apto 50m da Praia. Lazer e descanso com conforto!,2.0,2.0,,False,1.0
3762,22318636,Ingleses,Apto 02 dorms  - 250m da praia dos ingleses;,2.0,1.0,,False,0.0
3763,41784758,Jurerê,Apto centralizado c/ mobília nova em Jurerê CPS107,2.0,2.0,4.5,False,13.0
3764,42062623,Lagoa da Conceição,Acordar com vista para o Mar - Praia da Joaquina,1.0,1.0,,False,0.0
3765,16584086,Jurerê,Paraíso em Jurerê Internacional,2.0,2.0,5.0,True,20.0
3766,21621729,Ingleses,LOCALIZADO NA PRIMEIRA QUADRA DO MAR!!!,2.0,2.0,5.0,False,13.0
3767,43834988,Ingleses,Lindo Apartamento na Praia dos Ingleses !,2.0,2.0,,False,0.0
3768,39464052,Ingleses,Apartamento Beira Mar,1.0,1.0,,False,0.0
3769,32041620,Ingleses,APTO 6 pessoas Ingleses PISCINA/ PRAIA,2.0,2.0,,False,1.0
3770,21456420,Ingleses,Lindo apartamento padrão nos Ingleses,2.0,2.0,5.0,False,13.0
3771,39647983,Canasvieiras,Apartamento 103 a 90 metros da praia,1.0,1.0,,False,1.0
3772,28964182,Canasvieiras,DPTO.JUNTO AL MAR EN CANASVIEIRAS,2.0,2.0,,False,1.0
3773,22368750,Ingleses,"Apto inteiro,2 dorms, quintal, praia a 950mts!",2.0,2.0,4.5,False,7.0
3774,31617557,Canasvieiras,Cobertura Canasvieiras,3.0,3.0,,False,0.0
3775,10125390,Ingleses,Cobertura com piscina privativa,4.0,4.0,5.0,False,14.0
3776,30795726,Ingleses,Ótimo apartamento térreo para Temporada Ingleses,2.0,2.0,,False,0.0
3777,40986857,Ingleses,"Recanto para Casal, 80m da Praia dos Ingleses, Piscina",1.0,1.0,4.5,False,12.0
3778,41345739,Centro,Stúdio alto padrão próximo a Beira Mar,1.0,1.0,,True,2.0
3779,1800886,Ingleses,Lindo apartamento próximo ao mar,2.0,2.0,5.0,False,21.0
3780,39527788,Jurerê,Apto à 600m da praia de Jurerê Internacional,2.0,2.0,5.0,False,10.0
3781,20994551,Ingleses,Apartamento lindo na praia dos Ingleses,3.0,3.0,3.0,False,3.0
3782,42333403,Centro,PERTO DE TUDO!! ÁREA CENTRAL DE FLORIPA,1.0,1.0,,False,1.0
3783,16802309,Ingleses,A melhor cobertura da  Praia dos Ingleses,4.0,4.0,,False,2.0
3784,31961634,Jurerê,Jurerê Internacional apartamento 4 suítes c/ vista,4.0,6.0,5.0,False,9.0
3785,39192648,Ingleses,Para 6 pessoas Ingleses - Florianópolis/SC,2.0,2.0,,False,0.0
3786,28224052,Canasvieiras,"Novo Apartamento, confortável e seguro + decorado",1.0,1.0,5.0,True,12.0
3787,22435150,Ingleses,COBERTURA COM VISTA PARA O MAR,3.0,3.0,,False,1.0
3788,30821883,Jurerê,Apto Familiar sossego e natureza-2Q,2.0,2.0,5.0,True,10.0
3789,40949548,Ingleses,Apto NOVO - Praia dos Ingleses! Próximo à praia!,2.0,2.0,5.0,False,3.0
3790,41080526,Ingleses,Apartamento  para temporada Ingleses Florianópolis,2.0,1.0,,False,0.0
3791,24646893,Jurerê,NA BEIRA DO MAR - Estúdio Jurerê Beach Village,,1.0,5.0,False,23.0
3792,24063996,Ingleses,Apartamento a 50 m da praia e com ótima mobília,1.0,1.0,5.0,False,8.0
3793,37882887,Canasvieiras,Apt 02 quartos  01 quadra da praia de Canasvieiras,2.0,1.0,,False,0.0
3794,21538493,Jurerê,Ótimo Apartamento próximo ao mar de Jurerê,2.0,2.0,5.0,False,35.0
3795,39779540,Ingleses,AP com vista para o nascer do sol nos Ingleses/SC,2.0,2.0,,False,0.0
3796,21878398,Canasvieiras,Jairo-floripa,2.0,2.0,,False,1.0
3797,45506151,Ingleses,Apartamento com vista p/ mar - Ingleses/Santinho,2.0,2.0,,False,0.0
3798,44136000,Ingleses,Apartamento frente Mar Completo,1.0,1.0,,False,0.0
3799,31588831,Canasvieiras,"Apto completo em Canasvieiras, Cond Olga Becker.",1.0,1.0,5.0,False,10.0
3800,39531026,Ingleses,"Residencial Mar Azul, praia dos Ingleses, cód 001",1.0,1.0,,False,0.0
3801,42357922,Ingleses,Topázio 11/ Quarto (04),1.0,1.0,,False,0.0
3802,9590874,Canasvieiras,Apto com acesso direto à praia 2506,1.0,1.0,5.0,True,41.0
3803,40488751,Ingleses,Frente ao mar 2 dormitórios vista espetacular,2.0,1.0,,False,0.0
3804,15323966,Jurerê,Cobertura Duplex em Jurere Internacional,4.0,4.0,5.0,True,71.0
3805,40916417,Ingleses,Lindo e confortável Apt 2 quartos completo/Piscina,2.0,2.0,,False,0.0
3806,29987836,Canasvieiras,Apartamento em Canasvieiras para até 4 pessoas,1.0,1.0,,False,1.0
3807,22175757,Ingleses,Cobertura frente ao Mar e Pé na Areia nos Ingleses,3.0,2.0,5.0,False,6.0
3808,17074214,Ingleses,apartamento A 3 quartos 10m da praia,3.0,2.0,,False,7.0
3809,41253676,Ingleses,Apartamento novo e aconchegante,2.0,3.0,,False,0.0
3810,45192262,Ingleses,Apto Ingleses Ilha do Coral,1.0,1.0,,False,0.0
3811,40088661,Centro,Lindo flat no centro da ilha!,1.0,1.0,5.0,False,4.0
3812,16659242,Canasvieiras,Residencial Ilha do Mel,2.0,1.0,5.0,False,17.0
3813,38646087,Lagoa da Conceição,Apartamentozinho lindo!,1.0,1.0,,False,1.0
3814,42769804,Ingleses,"APTO novo e completo, em Ingleses Norte!",2.0,2.0,,False,0.0
3815,11461088,Ingleses,Frente para o mar - pé na areia.,3.0,2.0,,False,0.0
3816,30878264,Ingleses,RESPIRA O MOMENTO!!!,3.0,1.0,,False,1.0
3817,42280530,Ingleses,Cobertura-Sol Ano Todo Ingleses 500m da praia.,3.0,2.0,,True,0.0
3818,37940040,Canasvieiras,Apto Patio de Los Abuelos em Canasvieiras,3.0,2.0,5.0,True,28.0
3819,37086487,Lagoa da Conceição,"Apartamento(105) até 6 pax, sacada à 400m da praia",2.0,1.0,,False,2.0
3820,40892444,Ingleses,Apartamento 2 Suítes - Ingleses (239-C),2.0,3.0,,False,0.0
3821,34177709,Ingleses,Holiday Florianópolis - 132A,1.0,1.0,,False,0.0
3822,16893406,Ingleses,Residencial das Bananeiras,1.0,1.0,,False,1.0
3823,16931195,Ingleses,Amplo apartamento frente a praia dos Ingleses,3.0,3.0,,False,0.0
3824,39889505,Jurerê,Apto reformado quadra da praia em Jurerê PSD103,1.0,1.0,4.0,False,18.0
3825,37330133,Canasvieiras,Residencial Messina Apto Frente,1.0,1.0,,True,1.0
3826,37684274,Canasvieiras,Cod. 104 - Canasvieiras - Ilha da Magia,1.0,1.0,,True,0.0
3827,22629043,Jurerê,Apartamento em Jurere Internacional,2.0,2.0,4.5,True,26.0
3828,39730449,Ingleses,Apartamento de alto padrão no Hotel Holiday Resort,1.0,1.0,,False,1.0
3829,13297851,Canasvieiras,apto amplo e novo.,2.0,2.0,5.0,False,9.0
3830,17065593,Ingleses,apartamento C na praia dos ingleses,2.0,2.0,,False,7.0
3831,37996340,Ingleses,Lindo condomínio de frente para praia dos ingleses,2.0,2.0,5.0,False,4.0
3832,39755658,Ingleses,Apto de 3q e 2 garagens no centrinho de Ingleses,3.0,2.0,,False,2.0
3833,40946486,Ingleses,Apartamento na Praia dos Ingleses Florianópolis-SC,1.0,1.0,4.5,False,10.0
3834,18871316,Ingleses,Apartamento de frente para o mar na rua Gaivotas,3.0,2.0,,True,0.0
3835,11648243,Jurerê,Apartamento em Jurerê internacional,2.0,2.0,4.5,False,12.0
3836,40863775,Ingleses,Apto com piscina e  Quintal na Praia dos Ingleses,2.0,2.0,,False,1.0
3837,24851647,Canasvieiras,Apartamento Mobiliado Canasvieiras  Florianopolis,2.0,1.0,5.0,False,6.0
3838,11528968,Canasvieiras,Excel. Dto1 quarto a 20 Mts do Mar - Apart. 101,1.0,1.0,5.0,False,38.0
3839,5258407,Lagoa da Conceição,Apto na beira da Lagoa,1.0,1.0,4.5,False,39.0
3840,22526481,Ingleses,Lindo lugar perto do mar,1.0,1.0,5.0,False,3.0
3841,40630403,Canasvieiras,La Mejor Vista de Canasvieras Frente al Mar,3.0,2.0,,False,1.0
3842,27335658,Canasvieiras,"Apt pé na areia c/ piscina, wifi e 5min de Jurere",2.0,1.0,5.0,False,17.0
3843,16139352,Canasvieiras,apartamento de frente a praia de canasvieiras,2.0,1.0,5.0,False,7.0
3844,45200289,Ingleses,Aluguel de apartamento inteiro.,2.0,1.0,,False,2.0
3845,40277915,Ingleses,2 dormitório a 100 metros do mar (202B),2.0,2.0,,False,0.0
3846,40084964,Canasvieiras,Apartamento em Canasvieiras,2.0,2.0,,False,0.0
3847,24832980,Canasvieiras,"Pé na areia, prédio frente mar, apto incrível!!!!!",1.0,1.0,4.5,False,12.0
3848,37084455,Ingleses,Apartamento Paulo e Regina,2.0,2.0,5.0,False,3.0
3849,40275216,Canasvieiras,Tarot Residence ap 14,1.0,1.0,4.5,True,4.0
3850,21407699,Ingleses,Apto 3 quartos no centrinho da praia dos ingleses,3.0,2.0,,False,2.0
3851,18059205,Canasvieiras,departamento 30mts del mar Canasvieras,2.0,1.0,4.0,False,4.0
3852,6799238,Ingleses,Ingleses Beach / Centro Convenções OCEANIA,1.0,1.0,4.5,False,77.0
3853,22204683,Ingleses,Apto nos Ingleses com vista mar,2.0,1.0,5.0,False,3.0
3854,9956060,Canasvieiras,"Apto 150m do mar com ar, wifi e estacionamento.",,1.0,5.0,False,6.0
3855,22686298,Ingleses,Apto Inteiro frente Praia Ingleses-Florianópolis.,2.0,2.0,,False,2.0
3856,31174667,Ingleses,hermoso apartamento en ingleses equipado full,2.0,2.0,,False,0.0
3857,36424123,Ingleses,"Excelente Apartamento 50m Do Mar, Praia Ingleses!!",2.0,1.0,5.0,True,19.0
3858,40370452,Ingleses,Holiday Florianópolis - 204 A,1.0,1.0,,False,0.0
3859,40592727,Lagoa da Conceição,Apartamento no Porto da Lagoa da Conceição,1.0,1.0,,False,1.0
3860,29442510,Ingleses,"Apto 2 dormitórios, 270m do mar!Praia dos Ingleses",,2.0,,False,0.0
3861,31183125,Ingleses,Apartamento na região nobre dos Ingleses - HX02F,2.0,2.0,,False,1.0
3862,27975161,Ingleses,Apto à Beira Mar,2.0,2.0,,False,1.0
3863,29280628,Jurerê,Apto. Decorado e com Ar Split tds cômodos -Jurerê,2.0,2.0,4.5,False,12.0
3864,21200313,Jurerê,Jurerê Beach Village,1.0,1.0,4.0,False,4.0
3865,41032826,Jurerê,APTO NA PRAIA DE JURERÊ - ÓTIMA LOCALIZAÇÃO,1.0,1.0,4.0,False,3.0
3866,41406424,Ingleses,"Conforto, tranquilidade e segurança.",1.0,1.0,5.0,True,16.0
3867,23606828,Jurerê,JURERÊ ACONCHEGANTE,2.0,1.0,5.0,False,6.0
3868,12218017,Ingleses,Apartamento com vista do Mar,1.0,1.0,5.0,True,4.0
3869,40654691,Ingleses,Alta temporada diárias a partir de R$290,,1.0,,False,0.0
3870,40213636,Canasvieiras,Apartamento 1º andar à 2 quadras da praia,1.0,1.0,,False,0.0
3871,44996775,Centro,"Apto 1dorm, Centro Comercial de Floripa, Vista Mar",1.0,1.0,5.0,False,3.0
3872,40912100,Ingleses,Apartamento - 50m do Mar (65),1.0,1.0,,False,0.0
3873,32791547,Ingleses,Apartamento casal ou até 4 pessoas,1.0,1.0,,False,2.0
3874,31497583,Canasvieiras,"Florianopolis, canasvieriras , departamento h 6pax",2.0,2.0,,False,0.0
3875,30008356,Ingleses,Apartamento Piscina e praia.,2.0,2.0,,False,1.0
3876,16719851,Ingleses,Apartamento completo 7 pessoas Praia dos Ingleses,2.0,2.0,5.0,False,19.0
3877,21398714,Ingleses,Apartamento na Ilha da Magia,2.0,2.0,4.5,False,3.0
3878,15963364,Canasvieiras,"Lindo apto frente mar pé areia, piscina vista mar",1.0,1.0,4.5,False,12.0
3879,22163203,Lagoa da Conceição,Duplex charmoso no centrinho da Lagoa,2.0,3.0,5.0,False,6.0
3880,40997570,Centro,Apartamento com vista para beira-mar,2.0,4.0,,False,0.0
3881,39221274,Centro,Meu cantinho,1.0,1.0,,False,1.0
3882,33831009,Canasvieiras,Apto 2 dorm em condomínio frente mar 1304,2.0,1.0,,True,0.0
3883,39246291,Canasvieiras,Grigoletti 2 quartos con ar Centrinho de Canas.,2.0,1.0,,True,2.0
3884,43594499,Centro,Apto.Centro de Florianópolis 03,1.0,1.0,5.0,False,5.0
3885,27727607,Ingleses,Apto na praia dos Ingleses. Estrutura e conforto.,2.0,2.0,,False,0.0
3886,16008470,Canasvieiras,"Apart. 2Qts, suite em Canasvieiras",2.0,2.0,5.0,True,35.0
3887,41820555,Ingleses,Apartamento para 6 pessoas na praia dos Ingleses,2.0,1.0,,False,0.0
3888,16741215,Ingleses,Apartamento novo a uma quadra do mar,2.0,2.0,5.0,False,3.0
3889,25253669,Ingleses,Residencial mar do norte,3.0,2.0,5.0,False,3.0
3890,40773556,Ingleses,Apto dois  dorm. Residencial Água do Mar n° 09,2.0,1.0,,False,1.0
3891,9743168,Ingleses,"Apartamento nos Ingleses Norte, Florianópolis - SC",2.0,2.0,5.0,True,7.0
3892,40167787,Ingleses,Apartamento 02 dormitórios Estrela Verde.,2.0,2.0,,False,1.0
3893,28629035,Canasvieiras,Ravena 2,2.0,1.0,,False,0.0
3894,44360765,Canasvieiras,apartamento 4 próximo da praia,1.0,1.0,,False,0.0
3895,7594039,Ingleses,Apto 401 - 2 dorm até 06 pessoas,2.0,2.0,,False,2.0
3896,16003191,Ingleses,"Luxuoso apartamento novo, de frente para o mar!",3.0,3.0,,False,2.0
3897,32057651,Canasvieiras,Sonho de Verão,2.0,2.0,5.0,False,3.0
3898,38902697,Ingleses,Apartamentos à 15 metros da praia - HK06F,2.0,1.0,,False,0.0
3899,39437098,Centro,Apartamento na rua mais charmosa de Florianópolis,1.0,1.0,5.0,True,3.0
3900,45068783,Jurerê,Lindos flats em Jurerê,1.0,1.0,,False,2.0
3901,41956603,Ingleses,Praia dos Ingleses e Santinho Ap 4,2.0,1.0,,False,0.0
3902,44276096,Canasvieiras,"Kitchinet, predio privado, excelente localização",,1.0,5.0,False,5.0
3903,42215387,Canasvieiras,Apartamento Duplex no centrinho de canasvieiras,2.0,2.0,,False,0.0
3904,27961118,Ingleses,Ótimo apartamento próximo a praia,2.0,2.0,,False,2.0
3905,26254880,Canasvieiras,Cobertura nova de 2 dorm. a 60 mts da praia - 301,2.0,2.0,4.5,False,18.0
3906,31097897,Ingleses,Apto cobertura na Praia dos Ingleses / Santinho,2.0,2.0,5.0,False,5.0
3907,42873419,Ingleses,Piscina infinita frente a Praia com acessibilidade,1.0,1.0,,True,2.0
3908,22479968,Ingleses,Tranquilidade a beira-mar,2.0,2.0,5.0,False,6.0
3909,10033894,Ingleses,Aluguel para Férias Inesquecíveis Florianópolis,2.0,1.0,4.5,False,7.0
3910,30809530,Ingleses,Apartamento da Fafá -Centrinho Ingleses,2.0,1.0,,False,1.0
3911,32898030,Ingleses,Apartamento top no centrinho dos Ingleses,1.0,1.0,5.0,False,3.0
3912,38091798,Ingleses,Descanso na Ilha da Magia,2.0,2.0,5.0,False,6.0
3913,30883261,Jurerê,Apto'''''-Canajurê-3qts-entre Canasvieiras/Jurerê,3.0,3.0,,False,0.0
3914,40639831,Canasvieiras,Apartamento confortável a 100 m do mar,2.0,2.0,5.0,False,3.0
3915,39081383,Canasvieiras,"MARTINA
lindos deptos a 50 mts del mar",1.0,1.0,,False,2.0
3916,40428522,Ingleses,Apto frente Mar- Praia dos Ingleses,2.0,2.0,5.0,False,9.0
3917,26782653,Canasvieiras,Apartamento Novo de 1 Quarto - Canasvieiras Praia,1.0,1.0,5.0,False,3.0
3918,32354310,Canasvieiras,DEPARTAMENTO SAIDA AL MAR 14.,1.0,1.0,4.5,False,14.0
3919,17557864,Ingleses,Apartamento em frente a praia dos Ingleses!,2.0,2.0,4.5,True,2.0
3920,15582922,Canasvieiras,Este Apto. está localizado à 50 metros do mar.,1.0,1.0,5.0,False,6.0
3921,38072191,Ingleses,Apartamento Praia Ingleses,2.0,2.0,5.0,False,3.0
3922,2072031,Canasvieiras,Apartamento 1 quarto para 5 pessoas,1.0,1.0,4.5,False,12.0
3923,16705657,Ingleses,Aconchegante Apartamento a 50 m da praia  e Mar,2.0,3.0,5.0,False,18.0
3924,39519283,Ingleses,Apto Aconchegante Praia Dos Ingleses Costão Norte,1.0,1.0,,False,1.0
3925,41707907,Jurerê,Espaço perfeito 1,1.0,1.0,,False,1.0
3926,31058107,Ingleses,Linda vista da praia dos Ingleses,2.0,2.0,5.0,True,19.0
3927,37780030,Ingleses,Apto com sacada vista lateral para o mar.,1.0,1.0,,False,0.0
3928,22597803,Ingleses,Charmoso apto 2 quartos c/ ar condicionado - 205,2.0,2.0,5.0,False,11.0
3929,15929543,Lagoa da Conceição,Melhor localização. Centrinho da Lagoa!,1.0,1.0,,False,1.0
3930,40255125,Canasvieiras,Apto 2 quartos 01 - Canasvieiras 250 metros praia,2.0,1.0,,True,1.0
3931,20230328,Ingleses,"Atraente apto à 50 m do mar, vista do mar-Ingleses",1.0,1.0,,False,0.0
3932,21622014,Ingleses,Refugio do Capitão - Apto 10 - Perto do mar,1.0,1.0,5.0,True,14.0
3933,41738723,Canasvieiras,Super Cobertura em canasveiras 3 quadras da praia!,1.0,1.0,,False,2.0
3934,30350682,Ingleses,Apartamento a 50 mts do mar.  Muito aconchegante.,2.0,1.0,,False,0.0
3935,29979032,Lagoa da Conceição,Duplex Sublime na Lagoa da Conceição,4.0,4.0,5.0,False,15.0
3936,40069078,Ingleses,Ótimo Apto para temporada. Ingleses. 30mts do mar.,2.0,2.0,,False,0.0
3937,2650833,Jurerê,luxo e alto padrão em jurerê ,2.0,2.0,5.0,False,28.0
3938,42361537,Ingleses,Apê novo e confortável pertinho da praia! :),2.0,2.0,,False,0.0
3939,31260754,Ingleses,Cobertura com jacuzzi na praia ingleses,4.0,3.0,,False,1.0
3940,17887722,Ingleses,Novíssimo Apartamento Praia dos Ingleses - Floripa,2.0,2.0,5.0,True,23.0
3941,29274533,Ingleses,"Florianópolis, Piscina, ampla área lazer",3.0,2.0,,False,0.0
3942,30320123,Ingleses,Apartamento - Ingleses - Floripa - SC,2.0,1.0,,False,2.0
3943,22436406,Ingleses,Apto NOVO Na Praia dos Ingleses,3.0,2.0,5.0,False,3.0
3944,20976262,Ingleses,Apartamento aconchegante e nobre 100 mts da Praia!,2.0,2.0,,False,1.0
3945,11389666,Ingleses,Apartamento na Praia dos Ingleses 2 quartos,2.0,1.0,5.0,False,28.0
3946,45468424,Jurerê,Apartamento aconchegante em Jurerê,2.0,2.0,5.0,False,4.0
3947,42267302,Canasvieiras,Apartamento com saída direto para a praia,2.0,2.0,,False,0.0
3948,40447089,Ingleses,Apto. 304 Frente mar vista panorâmica da praia,2.0,1.0,,False,2.0
3949,39332735,Ingleses,Apto aconchegante nos Ingleses local fácil acesso,2.0,2.0,,False,2.0
3950,40596823,Canasvieiras,Apto 2 quartos - Canasvieiras 250 metros praia,2.0,1.0,,True,1.0
3951,39028933,Ingleses,Ótimo Apartamento nos Ingleses/Gaivotas,2.0,1.0,,False,2.0
3952,31411543,Jurerê,"Cobertura com Jacuzzi em Jurerê, próximo da praia",4.0,2.0,5.0,True,26.0
3953,11505801,Canasvieiras,Casa apartamento 1 Canasvieiras Florianopolis,2.0,1.0,5.0,True,21.0
3954,40137372,Ingleses,Linda COBERTURA nos Ingleses Floripa - Alto Padrão,3.0,2.0,5.0,False,4.0
3955,16110639,Canasvieiras,Apto perto das praias badaladas,2.0,1.0,5.0,False,9.0
3956,41061737,Ingleses,"Apto 2 quartos, ar, piscina, 70 m praia  Ingleses",2.0,1.0,,False,0.0
3957,30578790,Ingleses,Apartamento de praia,2.0,2.0,4.5,False,16.0
3958,41454740,Ingleses,apartamento completo dois quartos e garagem,2.0,1.0,,False,0.0
3959,23919768,Ingleses,AP INGLESES NOVO & COMPLETO / 1 QUAD. PRAIA,3.0,2.0,5.0,False,5.0
3960,45484927,Ingleses,Apartamento 3 quartos á 400metros do mar,,1.0,,False,0.0
3961,41860444,Ingleses,Verão e aconchego entre o sol e o mar.,3.0,2.0,,False,0.0
3962,39985105,Ingleses,"Lindo Apto com ótima localização, Ingleses norte",1.0,1.0,5.0,False,5.0
3963,41912789,Canasvieiras,Espaço aconchegante,,1.0,,False,0.0
3964,21398636,Canasvieiras,Canto dos Pássaros Flat -Canasvieiras -Ap. Família,1.0,1.0,5.0,False,13.0
3965,30461424,Jurerê,Apartamento a 50 metros da praia,2.0,2.0,5.0,True,33.0
3966,19542326,Jurerê,Spazio Jurere Internacional Florianópolis,2.0,2.0,,True,0.0
3967,17420334,Canasvieiras,RESIDENCIAL BERTOGLIO 2 SUITES AP102,2.0,2.0,5.0,False,5.0
3968,23232868,Canasvieiras,Apto perto da praia e do centrinho de Canasvieiras,1.0,1.0,5.0,False,7.0
3969,39439442,Ingleses,Condomínio a Beira Mar,2.0,1.0,,False,0.0
3970,16242817,Jurerê,LOFT EM JURERE INTERNACIONAL,1.0,1.0,5.0,True,89.0
3971,22427361,Canasvieiras,Departamento N°5  Eucaliptos 257,2.0,1.0,,False,0.0
3972,39148830,Lagoa da Conceição,Apartamento de frente para a Lagoa da Conceição,1.0,1.0,5.0,True,19.0
3973,37045786,Ingleses,"Apartamento em Ingleses, Florianópolis!",3.0,2.0,,False,2.0
3974,15721090,Ingleses,Cobertura TOP em INGLESES - ideal para famílias,3.0,2.0,,False,2.0
3975,5802278,Centro,Sua casa no Centro de Floripa,1.0,1.0,4.5,False,5.0
